0.01,1.69518710574189e-23
0.0108154517374898,2.10322930924652e-23
0.0116973996285971,2.61325993694919e-23
0.0126512661137223,3.25067204087464e-23
0.0136829158071103,4.04717296254571e-23
0.0147986915539938,5.04215847927564e-23
0.0160054534280218,6.2851129835933e-23
0.017310620908741,7.83755358358781e-23
0.0187222184984469,9.7762763343077e-23
0.0202489250588691,1.21971589582454e-22
0.0219001271710246,1.52197471263415e-22
0.0236859768463105,1.89932484103916e-22
0.0256174539436572,2.37036991381601e-22
0.0277064336764991,2.95829549733813e-22
0.0299657596246139,3.69204294623398e-22
0.0324093226997232,4.60784057941812e-22
0.0350521465503588,5.75058869100014e-22
0.0379104799310824,7.17639842262842e-22
0.0410018966039696,8.95521441893481e-22
0.044345403386578,1.11742035180015e-21
0.047961557010705,1.39420138502188e-21
0.0518725905104144,1.73940373861943e-21
0.056102549916396,2.16989599187671e-21
0.0606774420970891,2.70669791553996e-21
0.0656253946555398,3.3759911218097e-21
0.070976828865071,4.21038747908478e-21
0.0767646467070247,5.25050541880343e-21
0.0830244331605279,6.54692745359198e-21
0.0897946749880136,8.16262922952432e-21
0.0971169973616441,1.01760258006808e-20
0.105036419785478,1.26847224382614e-20
0.113601632886856,1.58102060447346e-20
0.122865297778783,1.97036701358071e-20
0.132884369833873,2.45532537381897e-20
0.1437204488605,3.05930276245144e-20
0.15544015783411,3.81141850330469e-20
0.168115552512261,4.74789155896597e-20
0.181824564451779,5.91376640505551e-20
0.196651480151833,7.36505429509855e-20
0.212687459268807,9.17139291736626e-20
0.230031095089111,1.14193569141626e-19
0.24878902070582,1.42165411262534e-19
0.269076564626114,1.76966479722269e-19
0.291018459840329,2.20258800663404e-19
0.314749610712168,2.74106014855837e-19
0.340415922405115,3.41072303801411e-19
0.368175197944559,4.24342035369775e-19
0.398198108431012,5.27869212943602e-19
0.430669242369533,6.56563285546771e-19
0.465788240566899,8.16517744134315e-19
0.503771023574157,1.01529581555906e-18
0.544851119221212,1.2622822269379e-18
0.589281098405431,1.56911987741209e-18
0.63733412796189,1.95025176841562e-18
0.689305650162696,2.42358844906297e-18
0.745515199171365,3.01133893096193e-18
0.806308365620301,3.74103687235643e-18
0.872058921390063,4.64680658318124e-18
0.943171117654161,5.77093711147833e-18
1.02008217031829,7.16582195804803e-18
1.10326494813513,8.89636833947962e-18
1.19323088002196,1.10429397108126e-17
1.290533099456,1.37050535652246e-17
1.39576984527994,1.70058985779015e-17
1.50958813982688,2.10979305468604e-17
1.63268776697847,2.61697845853664e-17
1.76582557461455,3.24548056654616e-17
1.90982012790689,4.02415799662502e-17
2.06555674206635,4.9886907287375e-17
2.23399292548652,6.18318386732708e-17
2.41616426674931,7.66214358626371e-17
2.61319080168745,9.49290762897542e-17
2.8262838996503,1.17586450270991e-16
3.05675371131122,1.45620570945216e-16
3.30601722380793,1.80299264682838e-16
3.57560697274046,2.23187077823367e-16
3.86718046459063,2.7621425291011e-16
4.18253036749433,3.41761578119687e-16
4.52359553302203,4.2276451901632e-16
4.89247291673241,5.22841183199207e-16
5.29143047078952,6.46450732277174e-16
5.72292108791069,7.99084775403239e-16
6.18959768237606,9.87506738096425e-16
6.69432950082171,1.22004206601275e-15
7.24021976309912,1.50693596186069e-15
7.83062474166182,1.86079120838444e-15
8.46917439678368,2.29710542087217e-15
9.1597946944798,2.83492922275662e-15
9.90673174434612,3.49767032651529e-15
10.7145779057233,4.31408059673418e-15
11.5883000226925,5.31946242899117e-15
12.5332699614983,6.55714001723194e-15
13.5552976381515,8.08026507955622e-15
14.6606667392737,9.95401470076373e-15
15.8561733558036,1.22582744369058e-14
17.1491677670965,1.50909224160667e-14
18.5475996323148,1.85718169254377e-14
20.0600668669584,2.28476643273094e-14
21.6958685050406,2.80979573479378e-14
23.4650618719191,3.45421750717095e-14
25.3785244192953,4.24485714516538e-14
27.4480206025594,5.21448263496155e-14
29.6862742116608,6.40310070434741e-14
32.1070466002103,7.85952972139491e-14
34.7252212937912,9.64330369589443e-14
37.5568954976651,1.1826986537895e-13
40.6194790664944,1.44989688016904e-13
43.9318015445647,1.77668515728161e-13
47.5142279346218,2.17615435725166e-13
51.3887839070991,2.66422038162885e-13
55.5792912195521,3.2602213558965e-13
60.1115141788955,3.98763651109685e-13
65.0133180469277,4.87495493598544e-13
70.314840363062,5.95671343289845e-13
76.0486762375995,7.27476128098115e-13
82.2500787547743,8.87975509675873e-13
88.9571757176995,1.08329753321861e-12
96.2112040678176,1.32084816425577e-12
104.056763420126,1.60957097218592e-12
112.542090272978,1.96026093966897e-12
121.71935457836,2.38592296814594e-12
131.644980496066,2.90222358360033e-12
142.379993303799,3.52801654551345e-12
153.990394596136,4.28595213647915e-12
166.547568079151,5.20323297956009e-12
180.128718455635,6.31247750134884e-12
194.817346099281,7.65276384178686e-12
210.703760436261,9.27084014589809e-12
227.885635190599,1.12225661201011e-11
246.468608907113,1.35745906722351e-11
266.566934444112,1.64063233896687e-11
288.304181429089,1.98122264287153e-11
311.813995996281,2.39044719426846e-11
337.240922477161,2.88160183871348e-11
364.741292095827,3.4704236874479e-11
394.484184133207,4.17547919511285e-11
426.652465469577,5.01863915343558e-11
461.44391489672,6.02559384411992e-11
499.072439112385,7.22643204409728e-11
539.769387873126,8.65627665283292e-11
583.784976391624,1.03559833926486e-10
631.389823723522,1.23728753732609e-10
682.876616602393,1.47614929803241e-10
738.56190895235,1.75843803202952e-10
798.788068142245,2.09127759862861e-10
863.925379947515,2.48272506400503e-10
934.374325161487,2.94180811686885e-10
1010.56804185336,3.47853965695934e-10
1092.97498841146,4.10387978394662e-10
1182.10182374476,4.82963868913902e-10
1278.49652235101,5.66828871749439e-10
1382.75174340359,6.63265768490484e-10
1495.50847457113,7.73548241276601e-10
1617.45997297311,8.98877347694731e-10
1749.35602750122,1.04029778642882e-09
1892.00756871264,1.19859248425026e-09
2046.29165463767,1.37415121592839e-09
2213.1568631562,1.56682547079521e-09
2393.62912409602,1.77577155732152e-09
2588.81802691104,1.99930483701836e-09
2799.92364271999,2.23479772001996e-09
3028.24390264946,2.4787042396939e-09
3275.18257784529,2.72658404052356e-09
3542.25791021531,2.97356738608815e-09
3831.11194696751,3.2150740292214e-09
4143.52063633476,3.44787875811938e-09
4481.40474655716,3.67172495494586e-09
4846.84167525465,3.8913596243924e-09
5242.07822179708,4.11887175586195e-09
5669.54440119925,4.37584948951273e-09
6131.86838447259,4.6947480048533e-09
6631.89265729027,5.11832391032279e-09
7172.69149631364,5.69585312917467e-09
7757.58987062835,6.47479763723565e-09
8390.18388450204,7.48722517137134e-09
9074.36288714956,8.73169872793791e-09
9814.33338544353,1.01535593506189e-08
10614.6449065899,1.16299032038784e-08
11480.2179697815,1.29678913091188e-08
12416.3743388035,1.39255301729749e-08
13428.8697415935,1.42595357286501e-08
14523.9292579242,1.37945659190064e-08
15708.2855927794,1.24939822805627e-08
16989.2204707412,1.05007319325923e-08
18374.6094058875,8.11914391808653e-09
19872.9701224602,5.730350934342e-09
21493.5149240044,3.67073797097203e-09
23246.2073329588,2.13097479022933e-09
25141.8233489295,1.12713218077513e-09
27192.0177022843,5.50557005268015e-10
29409.3955104021,2.52984927278981e-10
31807.5897771505,1.11077703848294e-10
34401.3452120642,4.69576198698337e-11
37206.6088845808,1.91764847644668e-11
40240.6282706842,7.5969773455075e-12
43522.0572947852,2.93671054922466e-12
47071.0710188014,1.11502493759484e-12
50909.48968358,4.18118486394005e-13
55060.9128652993,1.55626346605829e-13
59550.8645716775,5.77801007821783e-14
64406.9501700768,2.14811851501057e-14
69659.0261123374,8.02259192695074e-15
75339.3834998526,3.01465526095949e-15
81482.9466174889,1.14074630865127e-15
88127.4876569914,4.3464105247409e-16
95313.8589500409,1.66578622977695e-16
103086.244138808,6.41234422071683e-17
111492.429828236,2.47725876848139e-17
120584.099390276,9.60917858991108e-18
130417.15072642,3.74944323001797e-18
141052.039942253,1.47175665862417e-18
152554.153046992,5.80481901732433e-19
164994.207963337,2.29869768983839e-19
178448.689319282,9.13433581141591e-20
193000.3186951,3.64057124098053e-20
208738.5632167,1.45471945219042e-20
225760.185622318,5.82568618067997e-21
244169.839184492,2.33740156258229e-21
